,lat,long,tipo
1524,-34.5996,-58.407487,colectivo
1525,-34.599257,-58.412387,colectivo
1526,-34.601145,-58.39994,colectivo
1527,-34.597833,-58.413225,colectivo
1528,-34.569665,-58.43624200000001,colectivo
1529,-34.568237,-58.43741,colectivo
1530,-34.565207,-58.44054499999999,colectivo
1531,-34.559321999999995,-58.44908,colectivo
1532,-34.600803000000006,-58.39235,colectivo
1533,-34.60072,-58.389177,colectivo
1534,-34.600562,-58.386152,colectivo
1535,-34.60086,-58.39442,colectivo
1536,-34.601028,-58.39753,colectivo
1537,-34.601057,-58.40266999999999,colectivo
1538,-34.600867,-58.40499300000001,colectivo
1539,-34.60071,-58.406838,colectivo
1540,-34.599513,-58.40891800000001,colectivo
1541,-34.573852,-58.43227,colectivo
1542,-34.640457,-58.369193,colectivo
1543,-34.647172,-58.373015,colectivo
1544,-34.605305,-58.369293000000006,colectivo
1545,-34.598322,-58.36905,colectivo
1546,-34.622585,-58.368215,colectivo
1547,-34.60525,-58.368687,colectivo
1548,-34.64921,-58.374723,colectivo
1549,-34.617597,-58.374412,colectivo
1550,-34.614062,-58.37461,colectivo
1551,-34.640103,-58.410223,colectivo
1552,-34.643,-58.413237,colectivo
1553,-34.639835,-58.40586999999999,colectivo
1554,-34.636078000000005,-58.399912,colectivo
1555,-34.63506,-58.394627,colectivo
1556,-34.611917,-58.376592,colectivo
1557,-34.62727,-58.378122,colectivo
1558,-34.589662,-58.37252,colectivo
1559,-34.647962,-58.41596800000001,colectivo
1560,-34.596753,-58.371947,colectivo
1561,-34.637471999999995,-58.40555,colectivo
1562,-34.652877000000004,-58.416347,colectivo
1563,-34.62761,-58.381058,colectivo
1564,-34.645122,-58.414232,colectivo
1565,-34.634522,-58.392222,colectivo
1566,-34.623158000000004,-58.374077,colectivo
1567,-34.696632,-58.468307,colectivo
1568,-34.694747,-58.466382,colectivo
1569,-34.685147,-58.455932,colectivo
1570,-34.615765,-58.374523,colectivo
1571,-34.608873,-58.37189,colectivo
1572,-34.635327000000004,-58.39579300000001,colectivo
1573,-34.611137,-58.375737,colectivo
1574,-34.692137,-58.478972,colectivo
1575,-34.697825,-58.471268,colectivo
1576,-34.640577,-58.40894300000001,colectivo
1577,-34.637013,-58.405108,colectivo
1578,-34.61262,-58.374277,colectivo
1579,-34.612487,-58.377202,colectivo
1580,-34.625757,-58.378257,colectivo
1581,-34.628217,-58.379428,colectivo
1582,-34.643932,-58.416157,colectivo
1583,-34.656663,-58.52457800000001,colectivo
1584,-34.591487,-58.374242,colectivo
1585,-34.589067,-58.372542,colectivo
1586,-34.638475,-58.529162,colectivo
1587,-34.690257,-58.48014000000001,colectivo
1588,-34.603475,-58.37028000000001,colectivo
1589,-34.65313,-58.416422,colectivo
1590,-34.612713,-58.375635,colectivo
1591,-34.630122,-58.378763,colectivo
1592,-34.666607,-58.44062,colectivo
1593,-34.697707,-58.4698,colectivo
1594,-34.685233000000004,-58.45616999999999,colectivo
1595,-34.659682000000004,-58.428712,colectivo
1596,-34.646907,-58.416187,colectivo
1597,-34.635997,-58.406175,colectivo
1598,-34.631293,-58.38764200000001,colectivo
1599,-34.662552000000005,-58.516975,colectivo
1600,-34.694734999999994,-58.46647,colectivo
1601,-34.599288,-58.387335,colectivo
1602,-34.59865,-58.375067,colectivo
1603,-34.598203000000005,-58.369613,colectivo
1604,-34.612105,-58.505235,colectivo
1605,-34.610052,-58.50176999999999,colectivo
1606,-34.62418,-58.52141700000001,colectivo
1607,-34.624567,-58.527708,colectivo
1608,-34.625907,-58.528022,colectivo
1609,-34.626798,-58.528767,colectivo
1610,-34.631978000000004,-58.527295,colectivo
1611,-34.61894,-58.515562,colectivo
1612,-34.620048,-58.516815,colectivo
1613,-34.598948,-58.445607,colectivo
1614,-34.600532,-58.441697,colectivo
1615,-34.604207,-58.458725,colectivo
1616,-34.602787,-58.470178,colectivo
1617,-34.604527000000004,-58.47276700000001,colectivo
1618,-34.605484999999994,-58.474327,colectivo
1619,-34.60715,-58.477195,colectivo
1620,-34.599867,-58.451765,colectivo
1621,-34.607818,-58.479245,colectivo
1622,-34.608816999999995,-58.483302,colectivo
1623,-34.611137,-58.490017,colectivo
1624,-34.612722999999995,-58.49209000000001,colectivo
1625,-34.61368,-58.494272,colectivo
1626,-34.597418,-58.437305,colectivo
1627,-34.597957,-58.435358,colectivo
1628,-34.599497,-58.433922,colectivo
1629,-34.600413,-58.433092,colectivo
1630,-34.598865,-58.428923,colectivo
1631,-34.59776,-58.42106,colectivo
1632,-34.597840000000005,-58.417012,colectivo
1633,-34.599687,-58.393557,colectivo
1634,-34.599767,-58.39810500000001,colectivo
1635,-34.602678000000004,-58.465572,colectivo
1636,-34.593302,-58.408585,colectivo
1637,-34.597932,-58.414245,colectivo
1638,-34.59387,-58.41216800000001,colectivo
1639,-34.594038,-58.410147,colectivo
1640,-34.597277000000005,-58.401913,colectivo
1641,-34.595995,-58.40246,colectivo
1642,-34.638215,-58.52571500000001,colectivo
1643,-34.601265000000005,-58.431462,colectivo
1644,-34.634628,-58.526887,colectivo
1645,-34.630545,-58.527627,colectivo
1646,-34.621837,-58.518828000000006,colectivo
1647,-34.616562,-58.512822,colectivo
1648,-34.61497,-58.496833,colectivo
1649,-34.612093,-58.49945,colectivo
1650,-34.610896999999994,-58.500535,colectivo
1651,-34.596733,-58.412975,colectivo
1652,-34.59455,-58.405513,colectivo
1653,-34.613152,-58.498497,colectivo
1654,-34.610812,-58.503073,colectivo
1655,-34.637122,-58.526648,colectivo
1656,-34.614478000000005,-58.50930699999999,colectivo
1657,-34.622896999999995,-58.524492,colectivo
1658,-34.599125,-58.38363,colectivo
1659,-34.599548,-58.400615,colectivo
1660,-34.598985,-58.38055,colectivo
1661,-34.603845,-58.47169,colectivo
1662,-34.629085,-58.528077,colectivo
1663,-34.59734,-58.447403,colectivo
1664,-34.603288,-58.374588,colectivo
1665,-34.603502,-58.37860500000001,colectivo
1666,-34.60391,-58.38524,colectivo
1667,-34.596382,-58.422448,colectivo
1668,-34.609122,-58.502425,colectivo
1669,-34.610098,-58.504047,colectivo
1670,-34.611548,-58.50646800000001,colectivo
1671,-34.627755,-58.527325,colectivo
1672,-34.624317,-58.524512,colectivo
1673,-34.62296,-58.52184000000001,colectivo
1674,-34.621502,-58.519695,colectivo
1675,-34.619745,-58.517927,colectivo
1676,-34.61785,-58.515928,colectivo
1677,-34.602392,-58.42886800000001,colectivo
1678,-34.5981,-58.423447,colectivo
1679,-34.6025,-58.424095,colectivo
1680,-34.616045,-58.514097,colectivo
1681,-34.61397,-58.510578,colectivo
1682,-34.599213,-58.439485,colectivo
1683,-34.599922,-58.44295200000001,colectivo
1684,-34.598263,-58.440912,colectivo
1685,-34.605422,-58.472765,colectivo
1686,-34.604733,-58.471208,colectivo
1687,-34.60046,-58.452587,colectivo
1688,-34.59973,-58.448602,colectivo
1689,-34.609837,-58.4879,colectivo
1690,-34.600408,-58.437135,colectivo
1691,-34.60905,-58.489075,colectivo
1692,-34.607667,-58.5,colectivo
1693,-34.602990000000005,-58.464345,colectivo
1694,-34.60465,-58.458767,colectivo
1695,-34.59653,-58.40756500000001,colectivo
1696,-34.597916999999995,-58.401348,colectivo
1697,-34.598572999999995,-58.397405000000006,colectivo
1698,-34.61179,-58.49444499999999,colectivo
1699,-34.609492,-58.487595,colectivo
1700,-34.607947,-58.484772,colectivo
1701,-34.60652,-58.482035,colectivo
1702,-34.605227,-58.47940300000001,colectivo
1703,-34.60358,-58.46201,colectivo
1704,-34.610592,-58.49186,colectivo
1705,-34.600695,-58.388435,colectivo
1706,-34.600858,-58.39451800000001,colectivo
1707,-34.600782,-58.391675,colectivo
1708,-34.595255,-58.410537,colectivo
1709,-34.606915,-58.49874000000001,colectivo
1710,-34.625696999999995,-58.52723,colectivo
1711,-34.609833,-58.49607,colectivo
1712,-34.604352,-58.46126999999999,colectivo
1713,-34.601142,-58.44444,colectivo
1714,-34.601902,-58.432688,colectivo
1715,-34.60846,-58.497012,colectivo
1716,-34.600695,-58.42381,colectivo
1717,-34.603668,-58.46871,colectivo
1718,-34.59681,-58.413332,colectivo
1719,-34.629203000000004,-58.526878,colectivo
1720,-34.603292,-58.475895,colectivo
1721,-34.600722999999995,-58.446652,colectivo
1722,-34.596465,-58.41166800000001,colectivo
1723,-34.597538,-58.369492,colectivo
1724,-34.637345,-58.369545,colectivo
1725,-34.637983,-58.410687,colectivo
1726,-34.635622999999995,-58.362173,colectivo
1727,-34.636523,-58.36438199999999,colectivo
1728,-34.631825,-58.361163,colectivo
1729,-34.628446999999994,-58.36626999999999,colectivo
1730,-34.604805,-58.525105,colectivo
1731,-34.606305,-58.523052,colectivo
1732,-34.60752,-58.52139200000001,colectivo
1733,-34.608707,-58.51976,colectivo
1734,-34.609902000000005,-58.517917,colectivo
1735,-34.623000000000005,-58.434342,colectivo
1736,-34.62466,-58.434472,colectivo
1737,-34.604513,-58.52629200000001,colectivo
1738,-34.623637,-58.479682,colectivo
1739,-34.625707,-58.47037,colectivo
1740,-34.625002,-58.47163000000001,colectivo
1741,-34.622237,-58.480633,colectivo
1742,-34.61902,-58.484602,colectivo
1743,-34.617284999999995,-58.48676500000001,colectivo
1744,-34.635625,-58.38213,colectivo
1745,-34.637815,-58.37452,colectivo
1746,-34.63799,-58.376153,colectivo
1747,-34.641752000000004,-58.379272,colectivo
1748,-34.605512,-58.524147,colectivo
1749,-34.62076500000001,-58.48249000000001,colectivo
1750,-34.625877,-58.47861,colectivo
1751,-34.631295,-58.387662,colectivo
1752,-34.619665000000005,-58.50924300000001,colectivo
1753,-34.64036,-58.377157,colectivo
1754,-34.635302,-58.395688,colectivo
1755,-34.639457,-58.41938199999999,colectivo
1756,-34.619122999999995,-58.489232,colectivo
1757,-34.61083,-58.517385,colectivo
1758,-34.604365,-58.526227,colectivo
1759,-34.60309,-58.520687,colectivo
1760,-34.606607000000004,-58.52264,colectivo
1761,-34.609055,-58.519277,colectivo
1762,-34.624352,-58.505895,colectivo
1763,-34.62535,-58.434387,colectivo
1764,-34.627534999999995,-58.433925,colectivo
1765,-34.635622,-58.432402,colectivo
1766,-34.617815,-58.488207,colectivo
1767,-34.619565,-58.48600500000001,colectivo
1768,-34.62123,-58.48390300000001,colectivo
1769,-34.622743,-58.482092,colectivo
1770,-34.639565000000005,-58.42001,colectivo
1771,-34.64056,-58.37746,colectivo
1772,-34.621027000000005,-58.510225,colectivo
1773,-34.628158,-58.478782,colectivo
1774,-34.62158,-58.494257,colectivo
1775,-34.60962,-58.518525,colectivo
1776,-34.608422999999995,-58.520147,colectivo
1777,-34.640265,-58.42400799999999,colectivo
1778,-34.618657,-58.513335,colectivo
1779,-34.623142,-58.496177,colectivo
1780,-34.627545,-58.475865,colectivo
1781,-34.638971999999995,-58.41639,colectivo
1782,-34.629259999999995,-58.474642,colectivo
1783,-34.64131500000001,-58.430218,colectivo
1784,-34.639187,-58.36975699999999,colectivo
1785,-34.638798,-58.366548,colectivo
1786,-34.626662,-58.502887,colectivo
1787,-34.603247,-58.524857,colectivo
1788,-34.625877,-58.479832,colectivo
1789,-34.638827,-58.374835,colectivo
1790,-34.638262,-58.371583,colectivo
1791,-34.637495,-58.36176999999999,colectivo
1792,-34.620595,-58.493053,colectivo
1793,-34.630808,-58.384115,colectivo
1794,-34.638033,-58.410985,colectivo
1795,-34.636985,-58.404952,colectivo
1796,-34.634533000000005,-58.399368,colectivo
1797,-34.632667,-58.395372,colectivo
1798,-34.632954999999995,-58.396572,colectivo
1799,-34.604523,-58.51290699999999,colectivo
1800,-34.607265000000005,-58.506455,colectivo
1801,-34.604475,-58.50897,colectivo
1802,-34.626909999999995,-58.444112,colectivo
1803,-34.627382,-58.446673,colectivo
1804,-34.628072,-58.449995,colectivo
1805,-34.61855,-58.47579200000001,colectivo
1806,-34.615722,-58.478027,colectivo
1807,-34.613952000000005,-58.479422,colectivo
1808,-34.607205,-58.484945,colectivo
1809,-34.60381,-58.491125,colectivo
1810,-34.602129999999995,-58.494515,colectivo
1811,-34.624322,-58.469413,colectivo
1812,-34.623512,-58.47286,colectivo
1813,-34.620958,-58.474015,colectivo
1814,-34.62872,-58.453478,colectivo
1815,-34.631205,-58.46153,colectivo
1816,-34.62823,-58.46455200000001,colectivo
1817,-34.625808,-58.465622,colectivo
1818,-34.63385,-58.432522,colectivo
1819,-34.635452,-58.412342,colectivo
1820,-34.631552,-58.417445,colectivo
1821,-34.631847,-58.420322,colectivo
1822,-34.632057,-58.42259,colectivo
1823,-34.632287,-58.424885,colectivo
1824,-34.633757,-58.44001700000001,colectivo
1825,-34.63112,-58.442065,colectivo
1826,-34.635212,-58.438765,colectivo
1827,-34.63279,-58.428037,colectivo
1828,-34.648497,-58.374692,colectivo
1829,-34.637198,-58.381698,colectivo
1830,-34.635632,-58.382127,colectivo
1831,-34.63285,-58.382565,colectivo
1832,-34.631507,-58.390163,colectivo
1833,-34.629065000000004,-58.383302,colectivo
1834,-34.6484,-58.377335,colectivo
1835,-34.63173,-58.391512,colectivo
1836,-34.60329,-58.491917,colectivo
1837,-34.631263,-58.415585,colectivo
1838,-34.610597,-58.482095,colectivo
1839,-34.630873,-58.413062,colectivo
1840,-34.633472999999995,-58.412987,colectivo
1841,-34.604507,-58.49848000000001,colectivo
1842,-34.606677000000005,-58.502157,colectivo
1843,-34.607957,-58.50431800000001,colectivo
1844,-34.633647,-58.399427,colectivo
1845,-34.60593,-58.5009,colectivo
1846,-34.625013,-58.471667,colectivo
1847,-34.62984,-58.457175,colectivo
1848,-34.628347,-58.44313199999999,colectivo
1849,-34.63645,-58.40195,colectivo
1850,-34.631095,-58.385375,colectivo
1851,-34.603438,-58.496717,colectivo
1852,-34.623533,-58.466838,colectivo
1853,-34.63477,-58.436577,colectivo
1854,-34.637992,-58.410743,colectivo
1855,-34.637225,-58.406305,colectivo
1856,-34.644162,-58.375832,colectivo
1857,-34.636045,-58.399725,colectivo
1858,-34.606655,-58.506008,colectivo
1859,-34.630153,-58.448382,colectivo
1860,-34.627813,-58.38189200000001,colectivo
1861,-34.613162,-58.480073,colectivo
1862,-34.620020000000004,-58.47461,colectivo
1863,-34.601765,-58.489923,colectivo
1864,-34.603453,-58.492812,colectivo
1865,-34.6281,-58.463,colectivo
1866,-34.62425,-58.46487,colectivo
1867,-34.625412,-58.473825,colectivo
1868,-34.633345,-58.460268000000006,colectivo
1869,-34.631995,-58.45602,colectivo
1870,-34.630658000000004,-58.45172,colectivo
1871,-34.603846999999995,-58.501283,colectivo
1872,-34.631023,-58.461832,colectivo
1873,-34.63415,-58.433427,colectivo
1874,-34.631932,-58.43746700000001,colectivo
1875,-34.63702,-58.416213,colectivo
1876,-34.631025,-58.415947,colectivo
1877,-34.63018,-58.416167,colectivo
1878,-34.628968,-58.4404,colectivo
1879,-34.629843,-58.446313,colectivo
1880,-34.631440000000005,-58.425488,colectivo
1881,-34.631095,-58.423272,colectivo
1882,-34.630571999999994,-58.419475,colectivo
1883,-34.632697,-58.385045,colectivo
1884,-34.633865,-58.38916500000001,colectivo
1885,-34.636212,-58.38197,colectivo
1886,-34.641352000000005,-58.380902,colectivo
1887,-34.630477,-58.381345,colectivo
1888,-34.64182,-58.37937700000001,colectivo
1889,-34.602142,-58.498422,colectivo
1890,-34.603555,-58.493685,colectivo
1891,-34.631102,-58.382657,colectivo
1892,-34.635203000000004,-58.39526,colectivo
1893,-34.601732,-58.495363,colectivo
1894,-34.628572,-58.381388,colectivo
1895,-34.633862,-58.382903000000006,colectivo
1896,-34.62471,-58.466295,colectivo
1897,-34.633907,-58.4161,colectivo
1898,-34.636577,-58.402673,colectivo
1899,-34.637577,-58.408302,colectivo
1900,-34.606695,-58.50895300000001,colectivo
1901,-34.603472,-58.511875,colectivo
1902,-34.6049,-58.51057,colectivo
1903,-34.607678,-58.50774200000001,colectivo
1904,-34.605717,-58.504462,colectivo
1905,-34.62647800000001,-58.471982,colectivo
1906,-34.625565,-58.469037,colectivo
1907,-34.629278,-58.44254300000001,colectivo
1908,-34.634287,-58.435945,colectivo
1909,-34.638765,-58.415175,colectivo
1910,-34.634187,-58.390687,colectivo
1911,-34.640502000000005,-58.377372,colectivo
1912,-34.623605,-58.474688,colectivo
1913,-34.615297,-58.478347,colectivo
1914,-34.60231,-58.490873,colectivo
1915,-34.629737,-58.384197,colectivo
1916,-34.628005,-58.38433199999999,colectivo
1917,-34.627178,-58.38894000000001,colectivo
1918,-34.626457,-58.392458,colectivo
1919,-34.62671,-58.395022,colectivo
1920,-34.62727,-58.39144,colectivo
1921,-34.626971999999995,-58.383355,colectivo
1922,-34.627052,-58.386022,colectivo
1923,-34.627757,-58.395052,colectivo
1924,-34.627312,-58.392507,colectivo
1925,-34.626802000000005,-58.384357,colectivo
1926,-34.621982,-58.38436700000001,colectivo
1927,-34.617602000000005,-58.38432,colectivo
1928,-34.613082,-58.384655,colectivo
1929,-34.610827,-58.384823,colectivo
1930,-34.551455,-58.46621,colectivo
1931,-34.55519,-58.462892,colectivo
1932,-34.595217,-58.385765,colectivo
1933,-34.60853,-58.384873,colectivo
1934,-34.580332,-58.422853,colectivo
1935,-34.627847,-58.382472,colectivo
1936,-34.581422,-58.418877,colectivo
1937,-34.58165,-58.415602,colectivo
1938,-34.5819,-58.4116,colectivo
1939,-34.583420000000004,-58.402558,colectivo
1940,-34.591322,-58.391377,colectivo
1941,-34.589903,-58.394212,colectivo
1942,-34.588455,-58.395962,colectivo
1943,-34.586805,-58.39794000000001,colectivo
1944,-34.584346999999994,-58.400665,colectivo
1945,-34.570717,-58.44336,colectivo
1946,-34.568255,-58.448327,colectivo
1947,-34.566553000000006,-58.451452,colectivo
1948,-34.557735,-58.460447,colectivo
1949,-34.560275,-58.458195,colectivo
1950,-34.547977,-58.468987,colectivo
1951,-34.54502,-58.471233,colectivo
1952,-34.542102,-58.473392,colectivo
1953,-34.539525,-58.475488,colectivo
1954,-34.604438,-58.385085,colectivo
1955,-34.601203000000005,-58.385285,colectivo
1956,-34.598857,-58.385492000000006,colectivo
1957,-34.591483000000004,-58.38814300000001,colectivo
1958,-34.620777000000004,-58.384352,colectivo
1959,-34.58288,-58.408007,colectivo
1960,-34.619316999999995,-58.384325,colectivo
1961,-34.615093,-58.384495,colectivo
1962,-34.590257,-58.39019,colectivo
1963,-34.609928000000004,-58.3834,colectivo
1964,-34.614515000000004,-58.383075,colectivo
1965,-34.618678,-58.382958,colectivo
1966,-34.624532,-58.38294000000001,colectivo
1967,-34.55478,-58.463232,colectivo
1968,-34.637985,-58.374663,colectivo
1969,-34.633759999999995,-58.375553,colectivo
1970,-34.628983000000005,-58.377723,colectivo
1971,-34.607598,-58.383507,colectivo
1972,-34.605272,-58.383613,colectivo
1973,-34.59282,-58.387873,colectivo
1974,-34.582993,-58.407647,colectivo
1975,-34.581655,-58.415527,colectivo
1976,-34.581392,-58.41933,colectivo
1977,-34.583427,-58.403055,colectivo
1978,-34.577772,-58.4271,colectivo
1979,-34.591187,-58.390567,colectivo
1980,-34.590342,-58.391627,colectivo
1981,-34.589182,-58.39509,colectivo
1982,-34.588152,-58.396337,colectivo
1983,-34.584847,-58.400103,colectivo
1984,-34.571615,-58.441628,colectivo
1985,-34.552632,-58.46524,colectivo
1986,-34.549440000000004,-58.467808,colectivo
1987,-34.54585,-58.470605000000006,colectivo
1988,-34.542853,-58.472818,colectivo
1989,-34.559638,-58.458725,colectivo
1990,-34.540347,-58.474613,colectivo
1991,-34.600266999999995,-58.383937,colectivo
1992,-34.603037,-58.383797,colectivo
1993,-34.62149,-58.382957,colectivo
1994,-34.616712,-58.383057,colectivo
1995,-34.612142,-58.38329,colectivo
1996,-34.627072,-58.379995,colectivo
1997,-34.557137,-58.461007,colectivo
1998,-34.539055,-58.47564000000001,colectivo
1999,-34.563623,-58.45531,colectivo
2000,-34.621891999999995,-58.38436700000001,colectivo
2001,-34.618883000000004,-58.389178,colectivo
2002,-34.618621999999995,-58.384675,colectivo
2003,-34.61893,-58.382963,colectivo
2004,-34.621155,-58.382957,colectivo
2005,-34.62407,-58.38295,colectivo
2006,-34.628832,-58.382775,colectivo
2007,-34.617723,-58.383832,colectivo
2008,-34.61787,-58.3873,colectivo
2009,-34.618097,-58.39124,colectivo
2010,-34.599175,-58.38472700000001,colectivo
2011,-34.598997999999995,-58.380787,colectivo
2012,-34.59864,-58.374925,colectivo
2013,-34.598207,-58.36953199999999,colectivo
2014,-34.594618,-58.429588,colectivo
2015,-34.584993,-58.444132,colectivo
2016,-34.586712,-58.441518,colectivo
2017,-34.597753000000004,-58.421463,colectivo
2018,-34.597883,-58.415413,colectivo
2019,-34.592566999999995,-58.43273000000001,colectivo
2020,-34.590478000000004,-58.435883,colectivo
2021,-34.59803,-58.404813,colectivo
2022,-34.570493,-58.508252,colectivo
2023,-34.5995,-58.40076,colectivo
2024,-34.598046999999994,-58.407265,colectivo
2025,-34.572865,-58.48147,colectivo
2026,-34.582715,-58.45237,colectivo
2027,-34.569358,-58.48945,colectivo
2028,-34.589333,-58.43753,colectivo
2029,-34.587934999999995,-58.439672,colectivo
2030,-34.591608,-58.43415699999999,colectivo
2031,-34.603357,-58.375823,colectivo
2032,-34.603608,-58.379995,colectivo
2033,-34.596688,-58.415733,colectivo
2034,-34.596297,-58.42364300000001,colectivo
2035,-34.578592,-58.460563,colectivo
2036,-34.590867,-58.43340300000001,colectivo
2037,-34.591967,-58.431748,colectivo
2038,-34.593596999999995,-58.42931700000001,colectivo
2039,-34.57635,-58.472062,colectivo
2040,-34.582359999999994,-58.44629200000001,colectivo
2041,-34.573242,-58.503453,colectivo
2042,-34.57056,-58.491682,colectivo
2043,-34.60078,-58.39158199999999,colectivo
2044,-34.600675,-58.388187,colectivo
2045,-34.596862,-58.411985,colectivo
2046,-34.596975,-58.40772800000001,colectivo
2047,-34.588602,-58.436645,colectivo
2048,-34.59748,-58.403905,colectivo
2049,-34.580388,-58.451283,colectivo
2050,-34.57365,-58.480932,colectivo
2051,-34.600898,-58.39458199999999,colectivo
2052,-34.573425,-58.49717,colectivo
2053,-34.587127,-58.43881800000001,colectivo
2054,-34.583595,-58.443795,colectivo
2055,-34.575687,-58.472972,colectivo
2056,-34.59913,-58.383732,colectivo
2057,-34.598942,-58.379547,colectivo
2058,-34.598517,-58.37309499999999,colectivo
2059,-34.611402000000005,-58.420747,colectivo
2060,-34.61059,-58.41220500000001,colectivo
2061,-34.627278000000004,-58.458225,colectivo
2062,-34.647402,-58.48412,colectivo
2063,-34.650692,-58.484838,colectivo
2064,-34.651737,-58.48621,colectivo
2065,-34.656977000000005,-58.487995,colectivo
2066,-34.658943,-58.48549000000001,colectivo
2067,-34.655066999999995,-58.49025500000001,colectivo
2068,-34.642582,-58.485418,colectivo
2069,-34.592193,-58.374648,colectivo
2070,-34.586057000000004,-58.373537,colectivo
2071,-34.669003000000004,-58.48133000000001,colectivo
2072,-34.672447,-58.485263,colectivo
2073,-34.676833,-58.48454,colectivo
2074,-34.678672,-58.486735,colectivo
2075,-34.603675,-58.385145,colectivo
2076,-34.612407,-58.423177,colectivo
2077,-34.66358,-58.47485699999999,colectivo
2078,-34.674275,-58.485558,colectivo
2079,-34.67584,-58.483675,colectivo
2080,-34.670882,-58.48354200000001,colectivo
2081,-34.66605,-58.47780699999999,colectivo
2082,-34.662445,-58.48099499999999,colectivo
2083,-34.660583,-58.483398,colectivo
2084,-34.663405,-58.47669000000001,colectivo
2085,-34.661555,-58.474533,colectivo
2086,-34.635022,-58.486872,colectivo
2087,-34.633552,-58.480667,colectivo
2088,-34.624192,-58.450352,colectivo
2089,-34.623484999999995,-58.448572,colectivo
2090,-34.610833,-58.41545,colectivo
2091,-34.605698,-58.385018,colectivo
2092,-34.589723,-58.37279,colectivo
2093,-34.606846999999995,-58.383545,colectivo
2094,-34.595943,-58.384272,colectivo
2095,-34.625408,-58.453425,colectivo
2096,-34.622512,-58.44604,colectivo
2097,-34.620540000000005,-58.440083,colectivo
2098,-34.637133,-58.48709300000001,colectivo
2099,-34.60901,-58.406875,colectivo
2100,-34.631687,-58.473215,colectivo
2101,-34.647305,-58.484127,colectivo
2102,-34.649695,-58.483682,colectivo
2103,-34.653708,-58.488447,colectivo
2104,-34.652072,-58.486535,colectivo
2105,-34.656028000000006,-58.490875,colectivo
2106,-34.613972,-58.41764499999999,colectivo
2107,-34.614627,-58.420857,colectivo
2108,-34.614758,-58.423422,colectivo
2109,-34.614903000000005,-58.426188,colectivo
2110,-34.661382,-58.484008,colectivo
2111,-34.589343,-58.372213,colectivo
2112,-34.669275,-58.481648,colectivo
2113,-34.667562,-58.47961,colectivo
2114,-34.66488,-58.47641,colectivo
2115,-34.678042,-58.485985,colectivo
2116,-34.635432,-58.487347,colectivo
2117,-34.603120000000004,-58.38379000000001,colectivo
2118,-34.638168,-58.486763,colectivo
2119,-34.626971999999995,-58.457475,colectivo
2120,-34.61878,-58.432235,colectivo
2121,-34.678357,-58.487283,colectivo
2122,-34.674453,-58.48534300000001,colectivo
2123,-34.676045,-58.483625,colectivo
2124,-34.657823,-58.488578,colectivo
2125,-34.659782,-58.486082,colectivo
2126,-34.671062,-58.48374,colectivo
2127,-34.666197,-58.47798,colectivo
2128,-34.665246999999994,-58.478825,colectivo
2129,-34.664187,-58.48043199999999,colectivo
2130,-34.663292,-58.4816,colectivo
2131,-34.662827,-58.475582,colectivo
2132,-34.654648,-58.489547,colectivo
2133,-34.634347,-58.483973,colectivo
2134,-34.633517,-58.48052,colectivo
2135,-34.6237,-58.44915,colectivo
2136,-34.617858,-58.427322,colectivo
2137,-34.60941,-58.411768,colectivo
2138,-34.664687,-58.478157,colectivo
2139,-34.663497,-58.474757,colectivo
2140,-34.663927,-58.477275,colectivo
2141,-34.5391,-58.47595,colectivo
2142,-34.54104,-58.463587,colectivo
2143,-34.540615,-58.47519200000001,colectivo
2144,-34.588097999999995,-58.383157,colectivo
2145,-34.589528,-58.380523,colectivo
2146,-34.592175,-58.376203,colectivo
2147,-34.625155,-58.36575500000001,colectivo
2148,-34.574507000000004,-58.416135,colectivo
2149,-34.62146,-58.368332,colectivo
2150,-34.623007,-58.368168,colectivo
2151,-34.575605,-58.41356,colectivo
2152,-34.578562,-58.407057,colectivo
2153,-34.581135,-58.403865,colectivo
2154,-34.582308000000005,-58.400812,colectivo
2155,-34.583333,-58.396312,colectivo
2156,-34.586888,-58.385363,colectivo
2157,-34.585237,-58.388907,colectivo
2158,-34.540433,-58.467565,colectivo
2159,-34.545157,-58.459245,colectivo
2160,-34.54716,-58.45677,colectivo
2161,-34.548348,-58.45543000000001,colectivo
2162,-34.541582,-58.46983,colectivo
2163,-34.53933,-58.465412,colectivo
2164,-34.554115,-58.449902,colectivo
2165,-34.556537,-58.447832,colectivo
2166,-34.595147999999995,-58.372825,colectivo
2167,-34.602395,-58.37034,colectivo
2168,-34.585007,-58.390552,colectivo
2169,-34.618723,-58.369187,colectivo
2170,-34.543155,-58.473125,colectivo
2171,-34.543192,-58.46145500000001,colectivo
2172,-34.544345,-58.460207,colectivo
2173,-34.570732,-58.424577,colectivo
2174,-34.571735,-58.421877,colectivo
2175,-34.56729,-58.430298,colectivo
2176,-34.564113,-58.43567,colectivo
2177,-34.565455,-58.4334,colectivo
2178,-34.56913,-58.427375,colectivo
2179,-34.577307,-58.409737,colectivo
2180,-34.584522,-58.39253299999999,colectivo
2181,-34.558545,-58.446117,colectivo
2182,-34.54182,-58.462897,colectivo
2183,-34.546307,-58.45784200000001,colectivo
2184,-34.54759,-58.456257,colectivo
2185,-34.539502,-58.465743,colectivo
2186,-34.540452,-58.4676,colectivo
2187,-34.542863,-58.472398,colectivo
2188,-34.62855,-58.363792,colectivo
2189,-34.624067,-58.36773,colectivo
